order_id,customer_id,order_date,status,region_code
495,312,2025-02-23 22:00:07,SHIPPED,NORTH
496,266,2024-07-04 15:43:27,SHIPPED,NORTH
497,587,2024-12-04 22:33:02,DELIVERED,SOUTH
498,596,2025-09-02 04:00:20,DELIVERED,CENTRAL
499,307,2025-06-08 18:15:15,DELIVERED,WEST
500,254,2025-03-13 06:43:10,DELIVERED,EAST
501,151,2024-10-02 02:26:51,PLACED,NORTH
502,134,2024-11-24 02:12:10,PLACED,CENTRAL
503,573,2024-09-05 06:33:26,CANCELLED,CENTRAL
504,434,2025-12-06 08:26:51,RETURNED,WEST
505,427,2023-08-13 05:36:56,DELIVERED,WEST
506,133,2025-03-08 04:56:29,CANCELLED,NORTH
507,467,2023-09-01 15:24:27,RETURNED,EAST
508,122,2024-09-26 18:27:09,SHIPPED,EAST
509,42,2023-07-02 21:44:52,DELIVERED,EAST
510,,2023-08-10 22:33:25,SHIPPED,CENTRAL
511,313,01-12-2023,SHIPPED,WEST
512,561,2023-03-11 09:53:00,DELIVERED,CENTRAL
513,464,2024-08-09 02:58:24,DELIVERED,CENTRAL
514,142,2024-12-17 00:56:44,DELIVERED,WEST
515,334,2025-08-28 13:07:47,DELIVERED,WEST
516,405,2023-03-13 04:16:57,RETURNED,WEST
517,91,2023-02-08 12:45:48,DELIVERED,EAST
518,127,2023-05-13 06:41:52,SHIPPED,CENTRAL
519,55,2025-03-21 12:23:28,SHIPPED,WEST
520,20,2025-04-06 05:09:25,SHIPPED,NORTH
521,211,2025-06-19 07:17:33,DELIVERED,CENTRAL
522,412,2025-02-02 11:26:34,CANCELLED,NORTH
523,185,2025-03-31 01:36:14,DELIVERED,EAST
524,102,2024-03-19 06:41:00,SHIPPED,EAST
525,158,2024-09-24 16:21:57,DELIVERED,NORTH
526,334,2023-04-01 21:06:16,DELIVERED,NORTH
527,423,05-02-2024,DELIVERED,NORTH
528,246,2025-06-29 08:44:51,SHIPPED,CENTRAL
529,395,2024-02-23 07:46:00,PLACED,WEST
530,68,2024-09-25 00:28:10,DELIVERED,NORTH
531,104,2025-05-11 16:59:33,DELIVERED,SOUTH
532,417,2025-09-14 16:18:16,DELIVERED,SOUTH
533,173,2025-04-15 00:46:50,RETURNED,CENTRAL
534,2,22-08-2025,DELIVERED,SOUTH
535,494,2024-01-25 17:49:05,CANCELLED,WEST
536,218,2025-03-03 18:25:21,DELIVERED,SOUTH
537,577,2023-05-20 08:49:17,DELIVERED,NORTH
538,570,2024-11-02 00:43:36,SHIPPED,CENTRAL
539,326,2024-06-16 06:22:05,DELIVERED,WEST
540,330,15-12-2024,RETURNED,EAST
541,137,2023-01-04 04:20:12,DELIVERED,NORTH
542,178,2025-12-17 23:01:37,DELIVERED,WEST
543,80,2025-11-09 07:33:01,DELIVERED,NORTH
544,386,2024-07-10 01:55:48,DELIVERED,NORTH
545,380,2024-11-21 15:03:23,PLACED,NORTH
546,367,2025-08-10 22:48:06,DELIVERED,SOUTH
547,506,2023-02-27 03:51:21,DELIVERED,CENTRAL
548,201,2025-09-18 18:37:23,DELIVERED,EAST
549,506,2023-10-29 00:16:43,DELIVERED,CENTRAL
550,579,2025-07-02 16:21:54,SHIPPED,NORTH
551,584,2025-03-23 13:50:03,DELIVERED,EAST
552,24,2025-12-12 12:23:01,DELIVERED,CENTRAL
553,574,2023-01-04 00:53:10,RETURNED,NORTH
554,331,2024-09-24 01:25:58,DELIVERED,CENTRAL
555,371,09-03-2023,CANCELLED,SOUTH
556,431,2024-05-06 06:21:18,PLACED,SOUTH
557,586,2023-12-17 12:01:17,RETURNED,WEST
558,256,26-05-2024,DELIVERED,NORTH
559,443,2025-07-09 11:08:53,DELIVERED,EAST
560,254,2024-01-06 06:40:31,RETURNED,NORTH
561,533,2023-04-24 06:18:46,DELIVERED,CENTRAL
562,98,2025-06-18 08:14:29,SHIPPED,NORTH
563,387,13-12-2025,PLACED,SOUTH
564,453,2025-08-06 17:59:12,DELIVERED,NORTH
565,58,2024-04-03 03:17:38,CANCELLED,WEST
566,421,20-07-2025,DELIVERED,CENTRAL
567,394,2024-10-27 00:56:19,CANCELLED,CENTRAL
568,27,2024-05-24 19:56:48,DELIVERED,NORTH
569,70,2023-10-28 18:28:23,RETURNED,SOUTH
570,263,2025-01-17 19:52:00,DELIVERED,WEST
571,141,2023-04-04 23:16:29,SHIPPED,CENTRAL
572,367,2025-04-20 15:17:58,DELIVERED,SOUTH
573,352,13-01-2023,DELIVERED,SOUTH
574,520,2025-05-19 01:48:16,CANCELLED,WEST
575,206,2023-11-09 15:33:45,DELIVERED,EAST
576,488,2024-12-27 02:01:26,DELIVERED,EAST
577,580,2025-08-15 01:59:23,DELIVERED,EAST
578,466,2023-03-07 13:02:14,DELIVERED,NORTH
579,236,2023-11-28 02:22:46,SHIPPED,EAST
580,385,2023-10-14 05:07:59,CANCELLED,NORTH
581,76,2025-05-11 16:24:07,SHIPPED,EAST
582,600,2024-07-13 02:23:20,PLACED,NORTH
583,291,2024-02-12 00:01:30,DELIVERED,EAST
584,252,2023-02-03 09:16:51,SHIPPED,EAST
585,22,2023-08-02 04:48:35,DELIVERED,NORTH
586,216,2024-01-09 01:26:18,DELIVERED,EAST
587,540,2025-08-26 02:43:15,CANCELLED,NORTH
588,134,2023-10-25 18:23:47,DELIVERED,EAST
589,440,2024-01-15 21:28:16,RETURNED,CENTRAL
590,549,2023-08-19 18:58:34,DELIVERED,NORTH
591,287,2025-02-28 13:39:34,RETURNED,WEST
592,84,2025-10-27 17:09:17,DELIVERED,SOUTH
593,522,2025-03-17 01:42:34,DELIVERED,EAST
594,539,2025-02-07 15:11:01,DELIVERED,CENTRAL
595,598,2023-11-18 20:57:39,SHIPPED,SOUTH
596,241,2024-04-20 08:28:15,DELIVERED,WEST
597,384,2023-05-12 16:02:29,SHIPPED,NORTH
598,532,2025-06-26 03:41:23,PLACED,CENTRAL
599,437,2024-11-02 20:58:47,DELIVERED,WEST
600,,2024-11-17 03:20:26,SHIPPED,NORTH
601,85,2025-02-18 11:09:07,DELIVERED,NORTH
602,234,2023-04-21 20:04:17,DELIVERED,CENTRAL
603,202,2024-01-24 09:33:25,DELIVERED,EAST
604,142,2025-04-23 17:11:28,RETURNED,NORTH
605,289,2024-09-19 07:10:13,RETURNED,CENTRAL
606,13,2025-03-07 08:51:51,RETURNED,SOUTH
607,234,2023-11-23 00:42:28,DELIVERED,CENTRAL
608,566,2024-12-17 18:16:52,DELIVERED,NORTH
609,193,2025-12-20 05:08:11,DELIVERED,WEST
610,,2023-08-04 20:26:23,DELIVERED,SOUTH
611,10,2025-10-20 11:38:18,CANCELLED,EAST
612,436,2024-09-18 14:40:32,DELIVERED,CENTRAL
613,24,2023-02-20 00:50:17,RETURNED,SOUTH
614,339,2025-07-25 17:34:23,RETURNED,CENTRAL
615,391,2024-08-29 19:58:16,PLACED,WEST
616,112,2024-12-02 10:27:25,DELIVERED,EAST
617,107,2023-10-03 22:45:13,PLACED,CENTRAL
618,192,2024-08-22 11:10:31,DELIVERED,SOUTH
619,537,2023-03-31 06:00:35,DELIVERED,NORTH
620,421,2023-06-22 00:50:01,SHIPPED,WEST
621,71,2023-11-17 18:07:15,SHIPPED,SOUTH
622,487,2025-06-12 08:57:38,RETURNED,CENTRAL
623,470,12-01-2023,RETURNED,WEST
624,409,2024-01-19 10:52:00,DELIVERED,CENTRAL
625,472,2023-03-02 17:11:11,DELIVERED,EAST
626,468,2024-04-07 01:41:32,DELIVERED,SOUTH
627,184,2024-11-02 04:59:01,DELIVERED,SOUTH
628,98,2023-03-09 19:55:45,SHIPPED,SOUTH
629,551,2023-04-14 16:23:29,DELIVERED,SOUTH
630,422,08-05-2025,SHIPPED,EAST
631,108,2024-05-21 10:39:02,DELIVERED,SOUTH
632,,2023-02-11 12:06:53,PLACED,WEST
633,409,2024-09-08 05:05:27,PLACED,EAST
634,140,2024-12-22 04:19:42,DELIVERED,NORTH
635,249,2024-11-10 23:31:14,SHIPPED,EAST
636,175,2025-07-31 22:10:25,SHIPPED,EAST
637,401,2025-11-08 23:18:49,DELIVERED,EAST
638,367,2023-02-23 12:11:48,CANCELLED,CENTRAL
639,49,2025-03-23 06:10:22,DELIVERED,NORTH
640,316,2025-07-18 06:42:43,PLACED,WEST
641,256,2024-01-06 13:25:40,SHIPPED,NORTH
642,15,2023-10-26 11:56:20,DELIVERED,NORTH
643,99,28-10-2025,SHIPPED,SOUTH
644,525,2024-05-23 04:43:04,DELIVERED,SOUTH
645,555,2024-10-26 16:32:01,SHIPPED,SOUTH
646,332,2024-09-16 16:50:48,DELIVERED,NORTH
647,470,2025-10-19 02:35:24,CANCELLED,CENTRAL
648,69,2024-09-30 14:48:03,DELIVERED,CENTRAL
649,105,2025-06-03 05:30:10,SHIPPED,NORTH
650,398,2025-12-13 15:47:02,SHIPPED,SOUTH
651,326,01-11-2025,DELIVERED,EAST
652,600,2025-03-04 20:26:07,DELIVERED,SOUTH
653,14,2025-08-15 11:08:38,DELIVERED,NORTH
654,439,2025-08-20 18:33:35,PLACED,SOUTH
655,304,2024-08-06 16:53:55,SHIPPED,NORTH
656,455,2024-05-25 14:26:45,SHIPPED,EAST
657,41,2024-10-06 12:20:49,DELIVERED,EAST
658,235,2024-05-29 14:39:03,DELIVERED,SOUTH
659,255,2025-12-17 15:07:37,DELIVERED,CENTRAL
660,534,2024-11-18 04:24:33,DELIVERED,NORTH
661,72,2023-03-22 22:41:04,DELIVERED,SOUTH
662,129,2025-07-09 14:52:19,DELIVERED,SOUTH
663,81,2024-12-26 13:47:24,DELIVERED,SOUTH
664,181,2024-04-15 20:24:48,DELIVERED,WEST
665,207,2025-01-17 11:20:39,PLACED,EAST
666,172,2024-10-18 15:17:45,DELIVERED,WEST
667,,2024-08-15 12:20:33,DELIVERED,NORTH
668,308,2023-08-26 08:44:55,DELIVERED,SOUTH
669,475,2024-03-15 23:25:16,DELIVERED,CENTRAL
670,342,29-12-2024,SHIPPED,SOUTH
671,513,2024-08-04 09:20:33,DELIVERED,WEST
672,383,23-04-2024,DELIVERED,CENTRAL
673,40,2023-07-13 08:51:28,DELIVERED,CENTRAL
674,447,2024-06-25 11:57:19,DELIVERED,WEST
675,378,2025-10-08 03:32:49,DELIVERED,WEST
676,249,2024-07-15 10:30:04,DELIVERED,NORTH
677,152,2024-12-08 13:10:51,RETURNED,SOUTH
678,593,2023-09-08 18:27:01,PLACED,NORTH
679,394,2025-06-29 13:38:40,RETURNED,NORTH
680,194,2023-09-15 14:21:07,CANCELLED,EAST
681,513,2025-10-19 22:08:22,CANCELLED,CENTRAL
682,422,2023-05-19 01:26:31,SHIPPED,CENTRAL
683,353,2024-02-22 21:50:32,DELIVERED,WEST
684,7,2025-02-02 20:46:19,PLACED,NORTH
685,428,2025-10-13 18:19:07,DELIVERED,WEST
686,384,2023-07-28 16:15:44,SHIPPED,SOUTH
687,113,2023-11-27 05:18:35,SHIPPED,NORTH
688,197,2024-09-27 00:53:07,DELIVERED,CENTRAL
689,171,14-05-2023,DELIVERED,EAST
690,31,12-01-2025,DELIVERED,NORTH
691,273,2023-01-12 05:25:45,DELIVERED,NORTH
692,535,2024-08-06 13:50:10,DELIVERED,EAST
693,485,2025-07-27 20:36:16,DELIVERED,EAST
694,352,2024-01-08 04:49:28,RETURNED,WEST
695,59,2024-05-28 00:48:29,CANCELLED,NORTH
696,412,2023-08-04 17:11:20,PLACED,NORTH
697,287,2024-01-22 02:09:17,DELIVERED,CENTRAL
698,487,22-10-2025,SHIPPED,EAST
699,369,2024-05-20 16:27:32,DELIVERED,SOUTH
700,410,2023-05-07 09:39:53,DELIVERED,WEST
701,103,2024-04-01 12:00:20,DELIVERED,SOUTH
702,586,2025-02-22 22:13:00,PLACED,WEST
703,309,2025-05-02 10:45:29,RETURNED,WEST
704,457,2025-01-19 00:32:46,DELIVERED,SOUTH
705,175,2025-10-21 21:04:48,DELIVERED,NORTH
706,30,2024-05-22 04:49:54,RETURNED,EAST
707,264,2025-11-07 17:49:39,SHIPPED,SOUTH
708,504,2025-12-10 15:35:50,DELIVERED,SOUTH
709,67,2024-08-08 15:57:48,RETURNED,WEST
710,576,2024-11-09 19:08:00,CANCELLED,SOUTH
711,298,2023-05-19 11:21:31,DELIVERED,CENTRAL
712,119,2023-07-17 22:28:02,CANCELLED,WEST
713,2,2025-07-05 15:01:23,DELIVERED,WEST
714,328,2025-11-21 06:13:13,RETURNED,SOUTH
715,228,2023-01-15 06:34:22,DELIVERED,WEST
716,304,2025-02-15 11:06:44,DELIVERED,SOUTH
717,150,2025-12-28 00:30:08,PLACED,EAST
718,127,2025-06-10 15:13:31,DELIVERED,SOUTH
719,386,2024-06-01 12:31:44,SHIPPED,SOUTH
720,231,2023-03-23 15:48:49,RETURNED,SOUTH
721,402,2025-10-21 02:37:58,RETURNED,SOUTH
722,562,2024-10-18 05:36:37,DELIVERED,EAST
723,401,2024-03-15 16:29:28,DELIVERED,SOUTH
724,562,2023-07-23 08:19:52,DELIVERED,CENTRAL
725,56,2024-04-17 08:42:02,DELIVERED,SOUTH
726,453,2024-03-28 04:18:26,CANCELLED,SOUTH
727,201,2023-01-15 04:29:05,DELIVERED,CENTRAL
728,152,2024-10-25 11:51:16,DELIVERED,SOUTH
729,99,2025-01-06 03:22:07,SHIPPED,NORTH
730,528,2025-07-10 19:16:18,DELIVERED,SOUTH
731,414,2023-07-04 13:16:47,SHIPPED,WEST
732,177,2024-08-06 02:52:08,DELIVERED,NORTH
733,392,2025-10-11 16:53:32,DELIVERED,NORTH
734,85,2025-09-23 09:28:22,DELIVERED,CENTRAL
735,587,2025-01-14 20:59:41,DELIVERED,NORTH
736,186,2025-09-28 08:18:17,DELIVERED,EAST
737,102,2025-04-14 23:51:54,SHIPPED,NORTH
738,550,2025-04-03 11:06:01,DELIVERED,CENTRAL
739,552,2025-10-09 09:09:42,SHIPPED,SOUTH
740,121,2025-07-19 16:09:50,DELIVERED,NORTH
741,322,2023-07-20 02:36:29,DELIVERED,SOUTH
742,263,2023-02-24 09:05:29,PLACED,NORTH
743,373,2023-09-24 13:49:51,DELIVERED,NORTH
744,48,2025-03-17 22:14:28,RETURNED,EAST
745,456,2025-01-31 21:02:01,DELIVERED,CENTRAL
746,361,2025-03-04 04:11:16,SHIPPED,NORTH
747,46,2023-10-20 03:53:38,SHIPPED,SOUTH
748,566,2024-07-11 18:55:10,DELIVERED,CENTRAL
749,564,2024-08-16 01:52:34,DELIVERED,SOUTH
750,86,2025-11-16 22:42:18,DELIVERED,SOUTH
751,73,2024-02-23 11:56:53,RETURNED,SOUTH
752,578,2025-03-05 11:23:49,DELIVERED,WEST
753,324,2024-11-04 14:47:28,DELIVERED,CENTRAL
754,277,20-06-2023,DELIVERED,WEST
755,92,2024-06-02 02:25:40,DELIVERED,SOUTH
756,232,2023-06-02 03:43:24,DELIVERED,SOUTH
757,108,2023-07-11 20:32:38,SHIPPED,EAST
758,502,2024-06-25 23:56:33,DELIVERED,EAST
759,102,2023-09-23 05:55:30,DELIVERED,WEST
760,545,2024-09-17 11:55:37,DELIVERED,SOUTH
761,526,2025-10-18 11:43:23,SHIPPED,WEST
762,274,2025-09-19 22:51:37,RETURNED,SOUTH
763,429,2023-10-12 10:37:53,DELIVERED,EAST
764,515,2024-10-26 12:14:17,DELIVERED,SOUTH
765,90,2024-09-23 11:58:10,DELIVERED,NORTH
766,79,2023-05-26 10:54:50,SHIPPED,NORTH
767,293,2025-02-04 14:47:58,CANCELLED,NORTH
768,435,2023-07-31 22:25:07,DELIVERED,CENTRAL
769,546,2024-09-21 21:04:17,PLACED,SOUTH
770,8,2025-12-27 10:31:03,DELIVERED,EAST
771,541,2023-03-07 19:08:43,DELIVERED,SOUTH
772,537,2023-09-29 13:32:44,PLACED,SOUTH
773,53,2024-08-11 21:40:38,SHIPPED,NORTH
774,256,2023-07-03 02:20:26,DELIVERED,WEST
775,,2025-09-07 11:57:49,DELIVERED,SOUTH
776,528,2023-02-25 00:53:36,RETURNED,CENTRAL
777,59,2025-08-14 04:37:51,DELIVERED,EAST
778,6,2023-10-17 04:27:44,DELIVERED,NORTH
779,504,2025-04-01 22:08:58,DELIVERED,SOUTH
780,,2025-10-17 01:04:09,DELIVERED,WEST
781,307,2023-10-11 00:14:19,DELIVERED,EAST
782,450,2024-11-13 12:24:18,SHIPPED,EAST
783,6,05-11-2023,SHIPPED,EAST
784,405,2024-05-29 12:32:04,RETURNED,SOUTH
785,491,2024-02-17 21:43:41,SHIPPED,WEST
786,131,2024-09-13 04:27:31,DELIVERED,WEST
787,111,15-07-2023,SHIPPED,CENTRAL
788,243,2024-06-15 11:56:27,DELIVERED,CENTRAL
789,445,2024-03-14 10:02:59,DELIVERED,WEST
790,157,2023-10-18 06:39:16,SHIPPED,NORTH
791,254,2024-10-28 16:12:16,SHIPPED,NORTH
792,515,2023-10-21 02:05:23,RETURNED,CENTRAL
793,153,2023-07-25 12:20:43,DELIVERED,EAST
794,150,2025-08-15 15:34:08,SHIPPED,NORTH
795,538,2025-09-10 19:30:25,RETURNED,SOUTH
796,491,2024-10-25 10:25:44,DELIVERED,EAST
797,373,2024-06-29 07:08:32,DELIVERED,SOUTH
798,49,2023-01-01 19:58:51,PLACED,EAST
799,484,2025-07-31 04:46:21,SHIPPED,SOUTH
800,504,2024-04-17 19:14:24,SHIPPED,NORTH
801,134,2024-07-15 09:24:28,DELIVERED,CENTRAL
802,381,2024-03-04 16:02:52,SHIPPED,WEST
803,109,2025-07-23 22:02:23,SHIPPED,CENTRAL
804,196,2024-11-23 11:30:09,RETURNED,NORTH
805,352,2025-01-06 15:24:07,RETURNED,SOUTH
806,,2023-10-25 19:20:41,DELIVERED,EAST
807,574,2024-07-22 13:55:02,DELIVERED,NORTH
808,70,2025-03-24 15:17:27,RETURNED,CENTRAL
809,171,18-12-2025,RETURNED,EAST
810,580,2025-12-13 18:51:47,SHIPPED,WEST
811,546,2023-04-27 11:39:47,SHIPPED,CENTRAL
812,400,2024-02-26 18:02:13,SHIPPED,NORTH
813,224,2023-01-14 18:22:26,CANCELLED,CENTRAL
814,538,2023-12-09 06:44:01,DELIVERED,EAST
815,176,2025-04-08 20:46:28,SHIPPED,NORTH
816,285,2024-02-25 02:32:31,CANCELLED,NORTH
817,255,2023-11-23 04:20:16,DELIVERED,NORTH
818,378,2025-05-03 06:27:32,DELIVERED,SOUTH
819,302,2023-03-30 22:56:07,DELIVERED,NORTH
820,225,2024-03-10 11:35:30,SHIPPED,NORTH
821,598,2025-12-04 22:48:04,DELIVERED,EAST
822,565,2024-11-17 21:50:51,SHIPPED,EAST
823,405,2023-12-26 23:15:53,DELIVERED,WEST
824,491,2023-10-09 23:18:55,DELIVERED,SOUTH
825,503,2023-10-08 06:02:49,DELIVERED,NORTH
826,182,2025-12-03 18:53:33,DELIVERED,NORTH
827,437,2025-09-29 03:46:13,RETURNED,NORTH
828,141,2023-01-19 07:30:29,DELIVERED,WEST
829,113,2025-09-28 04:02:04,RETURNED,SOUTH
830,86,2025-09-01 14:35:05,DELIVERED,NORTH
831,109,2024-06-09 16:05:25,CANCELLED,NORTH
832,492,2024-11-21 05:40:52,CANCELLED,EAST
833,159,2025-04-24 08:08:03,DELIVERED,CENTRAL
834,46,2024-04-05 23:12:46,SHIPPED,WEST
835,,2024-10-25 12:45:47,DELIVERED,EAST
836,232,2025-11-29 04:55:58,DELIVERED,NORTH
837,113,2024-03-13 18:47:51,DELIVERED,CENTRAL
838,370,2023-05-12 17:44:01,CANCELLED,CENTRAL
839,439,2025-07-20 11:08:11,SHIPPED,WEST
840,309,2024-03-21 20:20:33,DELIVERED,NORTH
841,512,2024-02-17 06:51:55,CANCELLED,NORTH
842,153,2023-08-16 17:14:14,DELIVERED,WEST
843,490,2023-06-25 19:03:39,DELIVERED,EAST
844,331,2023-10-10 12:41:31,DELIVERED,EAST
845,435,2024-10-05 00:57:49,DELIVERED,EAST
846,252,2025-05-03 08:51:07,DELIVERED,CENTRAL
847,550,2024-08-20 11:56:36,PLACED,WEST
848,225,2024-01-01 08:37:59,DELIVERED,SOUTH
849,18,06-01-2025,RETURNED,NORTH
850,358,2023-08-05 11:19:03,DELIVERED,SOUTH
851,565,16-10-2024,SHIPPED,SOUTH
852,142,2025-12-16 20:35:09,DELIVERED,WEST
853,435,25-12-2025,SHIPPED,CENTRAL
854,,21-07-2024,SHIPPED,SOUTH
855,583,2024-10-09 00:03:15,SHIPPED,SOUTH
856,144,2025-12-21 04:21:02,RETURNED,WEST
857,346,2025-09-28 17:38:39,DELIVERED,EAST
858,62,2023-02-19 21:29:13,DELIVERED,SOUTH
859,12,2024-10-20 01:43:36,DELIVERED,WEST
860,265,2025-02-18 15:09:38,DELIVERED,SOUTH
861,161,2023-05-23 19:38:31,DELIVERED,SOUTH
862,411,2023-12-07 01:25:21,DELIVERED,CENTRAL
863,80,2024-12-28 16:33:48,DELIVERED,WEST
864,169,2024-07-31 01:42:31,DELIVERED,SOUTH
865,107,26-07-2025,DELIVERED,EAST
866,289,15-06-2023,PLACED,CENTRAL
867,317,2023-11-10 08:53:14,DELIVERED,NORTH
868,88,27-05-2025,PLACED,WEST
869,323,2024-04-24 09:37:23,PLACED,EAST
870,408,2024-05-03 12:22:56,DELIVERED,EAST
871,100,21-02-2025,SHIPPED,SOUTH
872,392,2023-02-28 02:40:55,DELIVERED,SOUTH
873,81,2023-05-25 22:08:07,RETURNED,SOUTH
874,145,2023-09-08 04:16:05,RETURNED,CENTRAL
875,536,2024-06-14 08:53:04,DELIVERED,SOUTH
876,369,2024-10-31 09:10:13,PLACED,WEST
877,77,2025-05-30 15:35:45,DELIVERED,WEST
878,16,2024-04-25 20:34:25,DELIVERED,NORTH
879,466,2024-04-04 05:04:18,SHIPPED,EAST
880,362,2023-10-06 08:32:51,DELIVERED,WEST
881,485,2024-11-17 16:38:47,DELIVERED,SOUTH
882,583,2024-07-18 15:13:20,CANCELLED,WEST
883,133,2025-03-07 02:36:40,CANCELLED,EAST
884,424,2024-02-13 06:55:00,CANCELLED,NORTH
885,59,16-01-2024,DELIVERED,CENTRAL
886,108,2023-09-03 18:20:23,DELIVERED,NORTH
887,474,2024-06-26 01:21:00,DELIVERED,CENTRAL
888,477,2023-10-08 01:04:40,DELIVERED,WEST
889,205,2023-04-11 03:40:22,DELIVERED,CENTRAL
890,488,2024-12-07 03:55:13,PLACED,SOUTH
891,150,2024-05-12 09:25:20,DELIVERED,CENTRAL
892,64,2024-07-15 13:25:36,DELIVERED,WEST
893,217,2025-11-28 01:07:07,DELIVERED,EAST
894,86,2024-03-01 11:55:49,DELIVERED,EAST
895,463,2025-03-26 05:08:23,SHIPPED,EAST
896,56,2024-10-27 16:54:59,DELIVERED,EAST
897,358,2025-01-18 04:17:27,DELIVERED,SOUTH
898,448,2025-12-12 09:14:16,DELIVERED,NORTH
899,204,2025-11-03 15:26:47,DELIVERED,SOUTH
900,,2024-12-13 12:02:57,RETURNED,WEST
901,117,2025-11-12 22:30:08,DELIVERED,CENTRAL
902,462,2023-07-15 07:04:37,DELIVERED,CENTRAL
903,224,2023-10-19 12:21:28,DELIVERED,CENTRAL
904,387,2023-11-22 20:32:03,RETURNED,CENTRAL
905,380,2023-01-26 03:39:15,DELIVERED,EAST
906,128,2025-10-05 01:10:50,RETURNED,WEST
907,361,2024-10-23 12:48:31,DELIVERED,EAST
908,181,2024-08-02 14:58:38,SHIPPED,CENTRAL
909,447,2025-10-21 15:52:45,DELIVERED,WEST
910,102,2023-06-11 06:23:36,PLACED,NORTH
911,422,2025-08-27 01:54:26,RETURNED,NORTH
912,516,2023-02-20 16:44:27,DELIVERED,WEST
913,466,2023-06-27 20:54:38,SHIPPED,WEST
914,360,21-12-2024,DELIVERED,WEST
915,384,2025-02-27 11:14:19,DELIVERED,EAST
916,425,07-01-2023,RETURNED,WEST
917,27,2024-08-04 14:51:27,CANCELLED,CENTRAL
918,326,2025-06-07 20:41:38,RETURNED,SOUTH
919,401,2025-09-28 02:15:15,DELIVERED,NORTH
920,592,2025-09-15 09:59:42,DELIVERED,SOUTH
921,326,2024-11-10 11:30:47,SHIPPED,SOUTH
922,591,2025-09-01 12:07:27,RETURNED,CENTRAL
923,331,2023-05-25 21:11:11,PLACED,NORTH
924,,2025-04-24 13:34:45,RETURNED,NORTH
925,26,2023-07-22 19:10:57,RETURNED,EAST
926,228,2025-04-11 17:48:02,CANCELLED,WEST
927,53,2023-08-12 08:06:59,DELIVERED,CENTRAL
928,114,2025-07-14 16:33:18,SHIPPED,SOUTH
929,185,2025-02-06 18:47:27,CANCELLED,SOUTH
930,503,2024-10-04 17:32:11,PLACED,NORTH
931,430,2024-05-02 03:17:37,DELIVERED,WEST
932,185,2023-10-05 13:33:50,DELIVERED,CENTRAL
933,121,2024-06-22 17:02:03,DELIVERED,CENTRAL
934,6,2024-01-31 08:29:08,RETURNED,SOUTH
935,,2025-03-05 23:13:33,DELIVERED,SOUTH
936,118,2023-02-15 19:45:03,DELIVERED,SOUTH
937,130,2025-01-18 02:24:45,SHIPPED,NORTH
938,565,2024-12-26 12:39:10,DELIVERED,WEST
939,410,2024-01-24 12:08:54,SHIPPED,EAST
940,106,2025-07-01 18:31:43,DELIVERED,SOUTH
941,500,2024-11-24 01:57:57,DELIVERED,EAST
942,111,2024-10-28 21:56:52,SHIPPED,EAST
943,66,2023-02-22 10:39:51,RETURNED,EAST
944,301,2025-09-29 02:59:43,RETURNED,CENTRAL
945,31,2024-05-16 06:25:32,DELIVERED,SOUTH
946,75,2024-07-31 08:30:00,DELIVERED,EAST
947,327,2024-05-25 21:08:22,SHIPPED,CENTRAL
948,239,2024-08-21 23:52:12,DELIVERED,SOUTH
949,106,2025-08-02 08:19:03,RETURNED,NORTH
950,432,2024-11-07 01:38:22,DELIVERED,EAST
951,51,2025-02-13 15:03:20,PLACED,EAST
952,128,2025-07-23 06:57:39,DELIVERED,WEST
953,22,2025-09-26 21:37:49,DELIVERED,CENTRAL
954,473,2024-09-17 17:52:29,PLACED,CENTRAL
955,41,2023-01-26 06:40:30,PLACED,NORTH
956,426,2024-03-02 16:34:19,DELIVERED,EAST
957,570,2025-02-06 02:53:30,DELIVERED,WEST
958,466,2025-09-22 21:50:00,RETURNED,NORTH
959,,2023-03-16 07:23:22,CANCELLED,SOUTH
960,331,2024-11-07 19:25:10,SHIPPED,NORTH
961,378,2025-04-15 01:37:42,RETURNED,NORTH
962,45,2024-04-17 16:45:25,PLACED,EAST
963,389,2023-09-22 14:41:03,RETURNED,CENTRAL
964,130,2023-08-18 21:53:42,DELIVERED,WEST
965,126,2024-01-09 15:21:50,DELIVERED,WEST
966,330,2025-01-19 20:35:44,SHIPPED,EAST
967,85,2024-01-12 12:26:30,DELIVERED,SOUTH
968,77,2023-04-04 14:54:50,SHIPPED,SOUTH
969,395,2023-06-12 09:20:12,DELIVERED,CENTRAL
970,527,2024-04-29 09:41:40,DELIVERED,SOUTH
971,109,2023-12-06 20:53:22,RETURNED,WEST
972,526,2024-09-13 16:43:13,SHIPPED,EAST
973,315,2025-06-15 17:09:07,DELIVERED,SOUTH
974,110,2024-01-09 16:49:07,PLACED,WEST
975,30,2025-04-04 16:50:33,DELIVERED,EAST
976,564,2024-11-01 06:30:11,SHIPPED,WEST
977,521,16-11-2024,DELIVERED,NORTH
978,392,2024-10-18 11:14:11,SHIPPED,SOUTH
979,283,2025-02-05 19:20:48,DELIVERED,NORTH
980,255,2023-12-08 02:31:37,SHIPPED,NORTH
981,245,2023-06-06 22:44:44,DELIVERED,CENTRAL
982,415,2023-06-07 08:53:49,SHIPPED,EAST
983,176,2024-06-24 00:42:06,DELIVERED,CENTRAL
984,4,2025-02-20 18:09:09,RETURNED,CENTRAL
